"","caseid","state","age","gender","citizen","marital_stat","veteran","active_armedforces","emp_status","multi_jobs","work_class","retired","fulltime_emp","hours_worked","fam_income","household_size","household_kids","household_child","phys_challenge","travel","phone","volunteer","religion","sports","social","food","gov_civic","household","pro_services","purchasing","education","work","care_nonhousehold","care_household","household_chores","personal_care","sleep","groom","health_related","eating","class","homework","socializing"
"4607","20120503122241","New York",42,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",15,"$15,000 to $19,999",1,0,"No","No difficulty",160,0,0,0,0,200,150,0,0,120,0,0,150,0,0,120,540,540,0,0,150,0,0,0
"4608","20120503122262","Oklahoma",58,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$35,000 to $39,999",4,2,"Yes","No difficulty",96,0,0,0,0,654,20,0,0,0,10,0,0,0,25,125,510,450,60,0,20,0,0,0
"4609","20120503122285","Mississippi",20,"Female","Native, Born in USA","Never married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"$50,000 to $59,999",4,1,"Yes","No difficulty",40,0,0,0,320,270,30,0,0,0,0,0,0,0,0,0,780,660,120,0,30,0,0,150
"4610","20120503122290","New York",58,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$150,000 and over",4,0,"No","No difficulty",70,0,0,140,0,510,210,0,0,0,0,0,0,0,0,0,510,510,0,0,210,0,0,0
"4611","20120503122309","Michigan",42,"Male","Foreign born, not US citizen","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",65,"$15,000 to $19,999",3,0,"No","No difficulty",49,0,0,0,0,110,90,0,0,0,30,0,85,0,318,60,698,688,10,0,90,0,0,0
"4612","20120503122324","New York",70,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",35,"$30,000 to $34,999",1,0,"No","No difficulty",53,0,0,0,0,223,140,0,0,0,0,0,514,0,0,0,510,450,60,0,140,0,0,0
"4613","20120503122359","Tennessee",39,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Part time",15,"$75,000 to $99,999",2,0,"No","No difficulty",65,0,30,0,60,430,90,0,0,0,10,0,0,3,0,32,720,690,30,0,90,0,0,0
"4614","20120503122362","Maryland",54,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",2,0,"No","No difficulty",30,0,0,0,0,330,50,0,0,0,0,0,480,0,0,130,420,360,60,0,50,0,0,0
"4615","20120503122371","Hawaii",33,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",38,"$7,500 to $9,999",3,2,"Yes","No difficulty",101,0,0,0,0,60,54,0,0,0,0,0,540,0,45,45,595,580,15,0,54,0,0,0
"4616","20120503122375","North Carolina",23,"Male","Foreign born, US citizen","Never married","Non-Veteran","No","Employed","Yes","Private, nonprofit","No answer","Full time",45,"$7,500 to $9,999",1,0,"No","No difficulty",80,0,0,0,0,290,120,0,0,0,10,0,370,0,0,55,515,515,0,0,115,0,0,0
"4617","20120503122376","Minnesota",29,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",4,2,"Yes","No difficulty",26,240,0,0,0,357,35,0,0,0,0,0,195,0,158,59,370,325,45,0,35,0,0,252
"4618","20120503122405","South Carolina",66,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$40,000 to $49,999",1,0,"No","No difficulty",70,0,0,0,0,90,105,0,0,0,520,0,0,85,0,60,510,480,30,0,105,0,0,0
"4619","20120503122409","Virginia",30,"Female","Foreign born, not US citizen","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$30,000 to $34,999",7,0,"No","No difficulty",40,0,0,0,60,150,77,0,0,0,30,0,473,0,0,35,575,510,65,0,77,0,0,0
"4620","20120503122436","Oklahoma",68,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",12,"$100,000 to $149,999",2,0,"No","No difficulty",18,0,0,0,255,255,70,0,0,0,20,0,40,0,0,90,692,677,15,0,70,0,0,0
"4621","20120503122443","Florida",76,"Female","Foreign born, not US citizen","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$7,500 to $9,999",1,0,"No","No difficulty",30,0,0,0,0,500,15,0,0,0,0,0,0,100,0,195,600,600,0,0,15,0,0,0
"4622","20120503122474","New York",80,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$25,000 to $29,999",1,0,"No","No difficulty",0,0,0,0,0,530,20,0,0,0,0,0,0,0,0,320,570,570,0,0,20,0,0,0
"4623","20120503122483","Florida",15,"Female","Native, Born in USA","Never married","No answer","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$75,000 to $99,999",5,2,"Yes","No difficulty",151,0,0,0,545,15,52,0,0,0,7,0,0,30,0,40,600,555,45,0,52,0,0,15
"4624","20120503122487","Utah",18,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"Less than $5,000",3,1,"Yes","No difficulty",30,0,0,0,0,715,35,0,0,0,30,0,0,0,0,0,630,630,0,0,35,0,0,0
"4625","20120503122495","Iowa",66,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$30,000 to $34,999",2,0,"No","No difficulty",30,0,0,0,310,295,40,0,0,0,0,0,0,0,0,20,600,570,30,0,40,0,0,0
"4626","20120503122497","Arizona",40,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$100,000 to $149,999",1,0,"No","No difficulty",4,0,0,0,0,376,30,0,0,0,30,0,0,0,0,520,480,450,30,0,30,0,0,376
"4627","20120503122499","California",42,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",30,"$50,000 to $59,999",4,2,"Yes","No difficulty",141,0,0,0,0,100,60,0,0,0,20,0,343,0,71,270,435,390,45,0,60,0,0,60
"4628","20120503122506","Arkansas",35,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$50,000 to $59,999",4,2,"Yes","No difficulty",138,0,0,0,0,255,155,0,2,0,228,0,0,2,177,0,483,393,90,0,155,0,0,120
"4629","20120503122517","California",25,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",30,"$12,500 to $14,999",4,2,"Yes","No difficulty",75,0,0,0,120,370,20,0,0,0,0,0,30,0,0,0,825,825,0,0,20,0,0,60
"4630","20120503122523","Colorado",56,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",35,"$50,000 to $59,999",2,0,"No","No difficulty",140,0,0,0,45,220,100,0,0,90,145,0,120,0,0,100,480,435,45,0,100,0,0,190
"4631","20120503122529","Florida",72,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$40,000 to $49,999",2,0,"No","No difficulty",20,60,0,0,0,290,75,0,0,0,60,0,0,0,0,335,600,540,60,0,75,0,0,90
"4632","20120503122532","Oklahoma",31,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",55,"$20,000 to $24,999",4,2,"Yes","No difficulty",90,0,0,0,510,90,0,0,0,0,0,0,0,0,90,110,550,540,10,0,0,0,0,0
"4633","20120503122535","Tennessee",16,"Male","Native, Born in USA","Never married","No answer","No","Employed","No","Self-employed, unincorporated","No answer","Part time",9995,"$75,000 to $99,999",5,3,"Yes","No difficulty",97,0,0,0,0,245,40,0,0,0,0,10,80,10,5,1,915,896,19,0,40,0,10,195
"4634","20120503122540","Maryland",50,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",55,"$75,000 to $99,999",3,0,"No","No difficulty",90,0,0,0,0,90,45,0,0,0,60,0,540,0,0,25,590,550,40,0,45,0,0,0
"4635","20120503122547","California",31,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, nonprofit","No answer","Part time",14,"$25,000 to $29,999",3,0,"No","No difficulty",35,0,0,180,0,505,30,0,0,0,0,0,0,0,0,0,690,660,30,0,30,0,0,0
"4636","20120504120001","New York",37,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",4,2,"Yes","No difficulty",70,0,0,0,0,210,30,0,0,0,0,0,480,0,0,80,510,450,60,0,30,0,0,0
"4637","20120504120015","Mississippi",61,"Male","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$10,000 to $12,499",1,0,"No","Has difficulty",61,0,0,0,30,706,17,0,0,0,0,0,0,0,0,48,566,546,0,20,17,0,0,448
"4638","20120504120020","Virginia",33,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$30,000 to $34,999",3,2,"Yes","No difficulty",155,0,165,0,0,330,0,0,0,0,0,0,0,0,250,0,525,475,50,0,0,0,0,0
"4639","20120504120031","Pennsylvania",55,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$7,500 to $9,999",1,0,"No","Has difficulty",40,0,0,0,0,450,90,0,0,50,0,120,0,0,0,0,690,669,20,1,90,120,0,0
"4640","20120504120036","California",31,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",2,1,"Yes","No difficulty",96,0,0,0,0,140,95,0,0,10,0,0,468,0,6,80,545,480,65,0,95,0,0,35
"4641","20120504120038","Florida",32,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$25,000 to $29,999",2,0,"No","No difficulty",30,0,0,0,0,240,45,0,0,0,20,0,0,0,0,45,510,480,30,0,45,0,0,0
"4642","20120504120046","Texas",43,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",52,"$30,000 to $34,999",1,0,"No","No difficulty",68,10,20,0,0,225,45,0,0,0,0,0,565,0,0,37,470,390,80,0,45,0,0,120
"4643","20120504120061","Illinois",59,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"Less than $5,000",1,0,"No","Has difficulty",327,0,0,0,0,314,45,0,0,0,79,0,0,220,0,20,435,390,30,15,45,0,0,0
"4644","20120504120062","Florida",49,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$100,000 to $149,999",3,1,"Yes","No difficulty",40,0,0,0,0,270,50,0,0,0,20,0,0,0,0,430,630,620,10,0,50,0,0,0
"4645","20120504120077","Ohio",41,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$20,000 to $24,999",5,3,"Yes","No difficulty",35,0,0,0,0,480,165,0,0,0,90,0,0,0,0,165,505,505,0,0,165,0,0,0
"4646","20120504120084","Illinois",29,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",55,"$100,000 to $149,999",3,0,"No","Has difficulty",40,0,0,0,0,240,80,0,0,0,0,0,730,0,0,20,330,300,30,0,80,0,0,0
"4647","20120504120086","Florida",42,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$150,000 and over",5,2,"Yes","No difficulty",145,0,0,0,0,160,45,0,2,0,20,0,499,4,5,122,438,408,30,0,45,0,0,50
"4648","20120504120087","Florida",35,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$100,000 to $149,999",4,2,"Yes","No difficulty",160,0,0,0,0,195,90,0,0,0,60,0,0,0,125,270,540,540,0,0,90,0,0,0
"4649","20120504120089","Florida",65,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$30,000 to $34,999",2,0,"No","No difficulty",56,0,0,0,0,345,180,0,15,0,75,0,0,0,0,100,669,579,90,0,180,0,0,20
"4650","20120504120090","Illinois",32,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$15,000 to $19,999",3,1,"Yes","No difficulty",10,10,0,0,30,210,75,0,0,0,30,0,0,0,150,145,780,780,0,0,75,0,0,0
"4651","20120504120096","Texas",29,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$30,000 to $34,999",7,5,"Yes","No difficulty",100,0,0,0,0,120,45,0,0,0,45,0,0,0,185,290,545,485,60,0,45,0,0,0
"4652","20120504120097","Pennsylvania",80,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",75,"$25,000 to $29,999",2,0,"No","No difficulty",65,15,0,135,50,200,50,0,0,0,0,0,120,190,0,30,585,465,120,0,50,0,0,0
"4653","20120504120103","Louisiana",42,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",2,0,"No","No difficulty",97,0,0,0,0,372,20,0,0,10,16,0,0,0,0,110,815,795,20,0,20,0,0,150
"4654","20120504120114","New York",27,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"Less than $5,000",5,3,"Yes","No difficulty",64,0,0,0,0,30,50,0,0,0,0,0,0,0,336,315,645,550,95,0,50,0,0,0
"4655","20120504120117","Louisiana",21,"Female","Native, Born in USA","Never married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"$10,000 to $12,499",2,1,"Yes","No difficulty",0,0,0,0,0,450,20,0,0,0,0,0,0,0,70,40,860,830,30,0,20,0,0,0
"4656","20120504120128","Louisiana",74,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$30,000 to $34,999",1,0,"No","Has difficulty",30,15,0,0,30,470,45,0,0,0,60,0,0,0,0,190,600,540,60,0,45,0,0,0
"4657","20120504120129","California",28,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$12,500 to $14,999",5,3,"Yes","No difficulty",55,0,0,0,0,170,80,0,0,0,0,0,400,0,140,110,400,360,40,0,80,0,0,0
"4658","20120504120130","Louisiana",23,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",70,"$40,000 to $49,999",2,0,"No","No difficulty",185,0,0,0,0,180,45,0,0,0,0,0,540,0,0,0,490,460,30,0,45,0,0,0
"4659","20120504120131","North Carolina",58,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","Yes","Government, local","No answer","Full time",58,"$40,000 to $49,999",1,0,"No","No difficulty",58,0,0,0,0,84,45,0,0,0,15,0,664,0,0,59,515,495,20,0,45,0,0,0
"4660","20120504120135","Michigan",47,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$5,000 to $7,499",1,0,"No","Has difficulty",0,0,0,0,0,540,30,0,0,0,0,0,0,0,0,0,870,845,20,5,30,0,0,0
"4661","20120504120139","Pennsylvania",64,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$7,500 to $9,999",3,0,"No","No difficulty",65,60,0,35,0,295,40,0,0,0,100,0,0,0,0,195,650,630,20,0,40,0,0,0
"4662","20120504120141","Pennsylvania",72,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$35,000 to $39,999",2,0,"No","No difficulty",35,0,0,0,0,625,60,0,0,0,0,0,0,0,0,210,510,450,60,0,60,0,0,170
"4663","20120504120506","California",56,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Not retired","No answer",9999,"$10,000 to $12,499",2,0,"No","Has difficulty",0,0,0,0,0,300,90,0,0,0,0,0,0,180,0,180,690,690,0,0,90,0,0,180
"4664","20120504120508","Louisiana",64,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"Less than $5,000",1,0,"No","No difficulty",20,0,0,0,0,720,35,0,0,0,30,0,0,0,0,50,585,540,45,0,35,0,0,0
"4665","20120504120510","Missori",78,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$10,000 to $12,499",1,0,"No","No difficulty",36,15,0,0,0,594,5,0,0,8,40,0,0,0,0,204,538,538,0,0,5,0,0,0
"4666","20120504120511","New York",44,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$75,000 to $99,999",2,0,"No","No difficulty",132,40,0,0,75,65,0,0,0,0,0,0,567,0,0,65,496,401,95,0,0,0,0,20
"4667","20120504120512","New Jersey",32,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",4,2,"Yes","No difficulty",80,0,0,0,0,165,90,0,0,0,5,0,465,0,120,5,510,450,60,0,90,0,0,0
"4668","20120504120513","Washington",40,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",2,0,"No","Has difficulty",80,0,0,0,0,295,100,0,0,0,11,0,480,0,0,35,439,339,70,0,90,0,0,50
"4669","20120504120515","Texas",58,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",50,"$40,000 to $49,999",2,0,"No","No difficulty",205,0,0,0,0,130,30,0,0,0,0,0,565,0,0,0,510,450,60,0,30,0,0,0
"4670","20120504120516","New Jersey",48,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$60,000 to $74,999",5,1,"Yes","No difficulty",297,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,693,693,0,0,0,0,0,420
"4671","20120504120517","Texas",65,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",90,"$75,000 to $99,999",2,0,"No","No difficulty",25,0,0,0,0,30,45,0,0,0,0,0,820,65,0,5,450,435,15,0,45,0,0,0
